journal_name,url,error_type,error_message
Glasnik Srpskog Geografskog Društva,http://www.doiserbia.nb.rs/journal.aspx?issn=0350-3593,SSLError,"HTTPSConnectionPool(host='www.doiserbia.nb.rs', port=443): Max retries exceeded with url: /journal.aspx?issn=0350-3593 (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'www.doiserbia.nb.rs'. (_ssl.c:1000)"")))"
Festival dell'Architettura Magazine,https://www.famagazine.it/index.php/famagazine/index,SSLError,"HTTPSConnectionPool(host='www.famagazine.it', port=443): Max retries exceeded with url: /index.php/famagazine/index (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1000)')))"
Geotecnia,https://impactum-journals.uc.pt/geotecnia,SSLError,"HTTPSConnectionPool(host='impactum-journals.uc.pt', port=443): Max retries exceeded with url: /geotecnia (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1000)')))"
European Journal of Pharmaceutical Sciences,https://www.journals.elsevier.com/european-journal-of-pharmaceutical-sciences,SSLError,Gagal melakukan koneksi: https://www.journals.elsevier.com/european-journal-of-pharmaceutical-sciences
Forma y Función,http://www.revistas.unal.edu.co/index.php/formayfuncion,ReadTimeout,"HTTPSConnectionPool(host='www.revistas.unal.edu.co', port=443): Read timed out. (read timeout=13)"
Redieluz,https://www.produccioncientificaluz.org/index.php/redieluz,ReadTimeout,"HTTPSConnectionPool(host='www.produccioncientificaluz.org', port=443): Read timed out. (read timeout=13)"
Revista de Historia,http://www.revistas.una.ac.cr/historia,ConnectionError,"HTTPConnectionPool(host='www.revistas.una.ac.cr', port=80): Max retries exceeded with url: /historia (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x77572de156a0>: Failed to resolve 'www.revistas.una.ac.cr' ([Errno -3] Temporary failure in name resolution)""))"
Logista: Jurnal Ilmiah Pengabdian Kepada Masyarakat,http://logista.fateta.unand.ac.id/,SSLError,Gagal melakukan koneksi: http://logista.fateta.unand.ac.id/
Cadernos de Estudos Lingüísticos,https://periodicos.sbu.unicamp.br/ojs/index.php/cel/index,SSLError,"HTTPSConnectionPool(host='periodicos.sbu.unicamp.br', port=443): Max retries exceeded with url: /ojs/index.php/cel/index (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1000)')))"
Cleaner Production Letters,https://www.journals.elsevier.com/cleaner-production-letters,SSLError,Gagal melakukan koneksi: https://www.journals.elsevier.com/cleaner-production-letters
Ekonomski Anali,http://www.ekof.bg.ac.rs/publikacije/casopisi/ekonomski-anali/,SSLError,"HTTPSConnectionPool(host='www.ekof.bg.ac.rs', port=443): Max retries exceeded with url: /publikacije/casopisi/ekonomski-anali/ (Caused by SSLError(SSLError(1, '[SSL: DH_KEY_TOO_SMALL] dh key too small (_ssl.c:1000)')))"
Revista Facultad Nacional de Agronomía Medellín,http://www.revistas.unal.edu.co/index.php/refame,ReadTimeout,"HTTPSConnectionPool(host='www.revistas.unal.edu.co', port=443): Read timed out. (read timeout=13)"
Revenue,http://ejournal.radenintan.ac.id/index.php/RJMBI/index,SSLError,Gagal melakukan koneksi: http://ejournal.radenintan.ac.id/index.php/RJMBI/index
Qualifizierung für Inklusion,https://www.qfi-oz.de,ReadTimeout,"HTTPSConnectionPool(host='www.qfi-oz.de', port=443): Read timed out. (read timeout=13)"
Системи обробки інформації,http://www.hups.mil.gov.ua/periodic-app/journal/soi/eng,SSLError,Gagal melakukan koneksi: http://www.hups.mil.gov.ua/periodic-app/journal/soi/eng
"Revista Latinoamericana en Ciencias Sociales, Niñez y Juventud",http://revistaumanizales.cinde.org.co/,SSLError,"HTTPSConnectionPool(host='revistaumanizales.cinde.org.co', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1000)')))"
Jurnal Pembangunan dan Alam Lestari,http://jpal.ub.ac.id/,SSLError,Gagal melakukan koneksi: http://jpal.ub.ac.id/
Terr@ Plural,http://www.revistas2.uepg.br/index.php/tp/index,ReadTimeout,"HTTPSConnectionPool(host='revistas.uepg.br', port=443): Read timed out. (read timeout=13)"
Therya,http://132.248.10.25/therya/index.php/THERYA,SSLError,"HTTPSConnectionPool(host='www.revistas-conacyt.unam.mx', port=443): Max retries exceeded with url: /therya/index.php/THERYA (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: certificate has expired (_ssl.c:1000)')))"
Revista Rupturas,http://investiga.uned.ac.cr/revistas/index.php/rupturas/,ReadTimeout,"HTTPConnectionPool(host='investiga.uned.ac.cr', port=80): Read timed out. (read timeout=13)"
"3L Language, Linguistics and Literature: The Southeast Asian Journal of English Language Studies",http://ejournals.ukm.my/3l,ConnectionError,"('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))"
Revista de la Facultad de Medicina Humana,http://revistas.urp.edu.pe/index.php/RFMH,ReadTimeout,"HTTPConnectionPool(host='revistas.urp.edu.pe', port=80): Read timed out. (read timeout=13)"
Indonesian Journal for Health Sciences,http://journal.umpo.ac.id/index.php/IJHS,ReadTimeout,"HTTPSConnectionPool(host='journal.umpo.ac.id', port=443): Read timed out. (read timeout=13)"
Siglo Cero,http://revistas.usal.es/index.php/0210-1696/index,ReadTimeout,"HTTPSConnectionPool(host='revistas.usal.es', port=443): Read timed out. (read timeout=13)"
Boletim da Sociedade Paranaense de Matemática,http://www.periodicos.uem.br/ojs/index.php/BSocParanMat/index,SSLError,"HTTPSConnectionPool(host='www.periodicos.uem.br', port=443): Max retries exceeded with url: /ojs/index.php/BSocParanMat/index (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'www.periodicos.uem.br'. (_ssl.c:1000)"")))"
Jurnal Geografi,http://journal.unnes.ac.id/nju/index.php/JG,ReadTimeout,"HTTPSConnectionPool(host='journal.unnes.ac.id', port=443): Read timed out. (read timeout=13)"
Heimen,https://www.idunn.no/heimen,SSLError,Gagal melakukan koneksi: https://www.idunn.no/heimen
Akuisisi,http://fe.ummetro.ac.id/ejournal/index.php/JA/index,SSLError,"HTTPSConnectionPool(host='fe.ummetro.ac.id', port=443): Max retries exceeded with url: /ejournal/index.php/JA/index (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1000)')))"
Scholarpedia,http://www.scholarpedia.org,ValueError,Body tidak ditemukan di: http://www.scholarpedia.org
"Barents Studies: Peoples, Economies and Politics",http://www.barentsinfo.org/barentsstudies/English,SSLError,Gagal melakukan koneksi: http://www.barentsinfo.org/barentsstudies/English
Royal Society Open Science,https://royalsocietypublishing.org/journal/rsos,SSLError,Gagal melakukan koneksi: https://royalsocietypublishing.org/journal/rsos
Jurnal Pesona,http://ejournal.umpri.ac.id/index.php/pesona/index,SSLError,Gagal melakukan koneksi: http://ejournal.umpri.ac.id/index.php/pesona/index
Euclid,http://jurnal.ugj.ac.id/index.php/Euclid,SSLError,Gagal melakukan koneksi: http://jurnal.ugj.ac.id/index.php/Euclid
Christian Journal for Global Health,https://journal.cjgh.org/index.php/cjgh,SSLError,Gagal melakukan koneksi: https://journal.cjgh.org/index.php/cjgh
JHEP Reports,https://www.journals.elsevier.com/jhep-reports,ConnectionError,"HTTPSConnectionPool(host='www.journals.elsevier.com', port=443): Max retries exceeded with url: /jhep-reports (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x77572da172c0>: Failed to resolve 'www.journals.elsevier.com' ([Errno -2] Name or service not known)""))"
Revista Española de Salud Pública,http://www.msc.es/resp,SSLError,"HTTPSConnectionPool(host='www.sanidad.gob.es', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1000)')))"
Journal of ICT Research and Applications,http://journals.itb.ac.id/index.php/jictra/index,SSLError,"HTTPSConnectionPool(host='journals.itb.ac.id', port=443): Max retries exceeded with url: /index.php/jictra/index (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1000)')))"
Revista Cubana de Educación Superior,http://www.rces.uh.cu,ReadTimeout,"HTTPSConnectionPool(host='revistas.uh.cu', port=443): Read timed out. (read timeout=13)"
"Turismo, Desarrollo y Buen Vivir. Revista de Investigación de la Ciencia Turística-RICIT",https://publicaciones.udet.edu.ec/index.php/ricit/index,SSLError,Gagal melakukan koneksi: https://publicaciones.udet.edu.ec/index.php/ricit/index
Thanatos,https://thanatos-journal.com/in-english/,SSLError,"HTTPSConnectionPool(host='thanatos-journal.com', port=443): Max retries exceeded with url: /in-english/ (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1000)')))"
Revista Brasileira de Reumatologia,http://www.scielo.br/scielo.php/script_sci_serial/lng_pt/pid_0482-5004/nrm_iso,SSLError,Gagal melakukan koneksi: http://www.scielo.br/scielo.php/script_sci_serial/lng_pt/pid_0482-5004/nrm_iso
Redes,https://online.unisc.br/seer/index.php/redes/index,ReadTimeout,"HTTPSConnectionPool(host='online.unisc.br', port=443): Read timed out. (read timeout=13)"
Collabra: Psychology,http://www.collabra.org,SSLError,Gagal melakukan koneksi: http://www.collabra.org
Serviço Social em Revista,http://www.uel.br/revistas/uel/index.php/ssrevista,ReadTimeout,"HTTPSConnectionPool(host='ojs.uel.br', port=443): Read timed out. (read timeout=13)"
Scripta Score Scientific Medical Journal,https://talenta.usu.ac.id/scripta/,SSLError,"HTTPSConnectionPool(host='talenta.usu.ac.id', port=443): Max retries exceeded with url: /scripta/ (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1000)')))"
Acta Mechatronica,http://actamechatronica.eu,SSLError,Gagal melakukan koneksi: http://actamechatronica.eu
Acta Tecnología,http://actatecnologia.eu,SSLError,Gagal melakukan koneksi: http://actatecnologia.eu
Communications in Science and Technology,http://cst.kipmi.or.id/,ReadTimeout,"HTTPSConnectionPool(host='cst.kipmi.or.id', port=443): Read timed out. (read timeout=13)"
Organizacijų Vadyba: Sisteminiai Tyrimai,https://sciendo.com/journal/mosr,SSLError,Gagal melakukan koneksi: https://sciendo.com/journal/mosr
Pennsylvania Libraries: Research & Practice,http://palrap.org,ValueError,Body tidak ditemukan di: http://palrap.org
Emerging Markets Journal,http://emaj.pitt.edu,ValueError,Body tidak ditemukan di: http://emaj.pitt.edu
Central Asian Journal of Global Health,http://cajgh.pitt.edu,ValueError,Body tidak ditemukan di: http://cajgh.pitt.edu
Jurnal Wilayah dan Lingkungan,http://ejournal2.undip.ac.id/index.php/jwl,ReadTimeout,"HTTPConnectionPool(host='ejournal2.undip.ac.id', port=80): Read timed out. (read timeout=13)"
"Foot & Ankle Surgery: Techniques, Reports & Cases",https://www.journals.elsevier.com/foot-and-ankle-surgery-techniques-reports-and-cases,ConnectionError,"HTTPSConnectionPool(host='www.journals.elsevier.com', port=443): Max retries exceeded with url: /foot-and-ankle-surgery-techniques-reports-and-cases (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x77572ef05cd0>: Failed to resolve 'www.journals.elsevier.com' ([Errno -2] Name or service not known)""))"
"e-Prime: Advances in Electrical Engineering, Electronics and Energy",https://www.journals.elsevier.com/e-prime,ConnectionError,"HTTPSConnectionPool(host='www.journals.elsevier.com', port=443): Max retries exceeded with url: /e-prime (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x77572ef7c230>: Failed to resolve 'www.journals.elsevier.com' ([Errno -2] Name or service not known)""))"
Uniped,https://www.idunn.no/uniped,SSLError,Gagal melakukan koneksi: https://www.idunn.no/uniped
Clinical Immunology Communications,https://www.journals.elsevier.com/clinical-immunology-communications,ConnectionError,"HTTPSConnectionPool(host='www.journals.elsevier.com', port=443): Max retries exceeded with url: /clinical-immunology-communications (Caused by NameResolutionError(""<urllib3.connection.HTTPSConnection object at 0x77572cafd9a0>: Failed to resolve 'www.journals.elsevier.com' ([Errno -2] Name or service not known)""))"
Applied Research on Civil Engineering and Environment,https://jurnal.pnj.ac.id/index.php/ARCEE,SSLError,Gagal melakukan koneksi: https://jurnal.pnj.ac.id/index.php/ARCEE
American Studies in Scandinavia,https://rauli.cbs.dk/index.php/assc/index,ReadTimeout,"HTTPSConnectionPool(host='rauli.cbs.dk', port=443): Read timed out. (read timeout=13)"
Computational Linguistics,https://direct.mit.edu/coli,SSLError,Gagal melakukan koneksi: https://direct.mit.edu/coli
Transactions of the Association for Computational Linguistics,https://direct.mit.edu/tacl,SSLError,Gagal melakukan koneksi: https://direct.mit.edu/tacl
Teoría de la Educación: Revista Interuniversitaria,http://revistas.usal.es/index.php/1130-3743/,ReadTimeout,"HTTPSConnectionPool(host='revistas.usal.es', port=443): Read timed out. (read timeout=13)"
Profile Issues in Teachers' Professional Development,https://revistas.unal.edu.co/index.php/profile,ReadTimeout,"HTTPSConnectionPool(host='revistas.unal.edu.co', port=443): Read timed out. (read timeout=13)"
Journal of Istanbul University Faculty of Dentistry,http://www.journals.istanbul.edu.tr/iudis/index,ReadTimeout,"HTTPConnectionPool(host='www.journals.istanbul.edu.tr', port=80): Read timed out. (read timeout=13)"
Marmara İletişim Dergisi,http://dergipark.gov.tr/turcom,SSLError,Gagal melakukan koneksi: http://dergipark.gov.tr/turcom
Physics Letters B,http://www.journals.elsevier.com/physics-letters-b/,ConnectionError,"HTTPConnectionPool(host='www.journals.elsevier.com', port=80): Max retries exceeded with url: /physics-letters-b/ (Caused by NameResolutionError(""<urllib3.connection.HTTPConnection object at 0x77572fed4680>: Failed to resolve 'www.journals.elsevier.com' ([Errno -2] Name or service not known)""))"
Boletín de Historia Argentina y Americana Dr. Emilio Ravignani,http://revistascientificas.filo.uba.ar/index.php/boletin/index,ReadTimeout,"HTTPConnectionPool(host='revistascientificas.filo.uba.ar', port=80): Read timed out. (read timeout=13)"
Zbornik Instituta za pedagoška istraživanja,http://www.doiserbia.nb.rs/journal.aspx?issn=0579-6431,SSLError,"HTTPSConnectionPool(host='www.doiserbia.nb.rs', port=443): Max retries exceeded with url: /journal.aspx?issn=0579-6431 (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'www.doiserbia.nb.rs'. (_ssl.c:1000)"")))"
Zbornik Radova Vizantološkog Instituta,http://www.doiserbia.nb.rs/journal.aspx?issn=0584-9888,SSLError,"HTTPSConnectionPool(host='www.doiserbia.nb.rs', port=443): Max retries exceeded with url: /journal.aspx?issn=0584-9888 (Caused by SSLError(SSLCertVerificationError(1, ""[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: Hostname mismatch, certificate is not valid for 'www.doiserbia.nb.rs'. (_ssl.c:1000)"")))"
Interações,http://periodicos.pucminas.br/index.php/interacoes/,SSLError,"HTTPSConnectionPool(host='periodicos.pucminas.br', port=443): Max retries exceeded with url: /index.php/interacoes/ (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1000)')))"
Publicaciones e Investigación,https://hemeroteca.unad.edu.co/index.php/publicaciones-e-investigacion/index,ConnectTimeout,"HTTPSConnectionPool(host='hemeroteca.unad.edu.co', port=443): Max retries exceeded with url: /index.php/publicaciones-e-investigacion/index (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x775731494ce0>, 'Connection to hemeroteca.unad.edu.co timed out. (connect timeout=13)'))"
Revista de Investigación Agraria y Ambiental,http://hemeroteca.unad.edu.co/index.php/riaa,ReadTimeout,"HTTPConnectionPool(host='hemeroteca.unad.edu.co', port=80): Read timed out. (read timeout=13)"
Revista de Estudios y Experiencias en Educación,http://www.rexe.cl/ojournal/index.php/rexe/index,SSLError,Gagal melakukan koneksi: http://www.rexe.cl/ojournal/index.php/rexe/index
Revista Educação e Cultura Contemporânea,http://periodicos.estacio.br/index.php/reeduc/index,ConnectionError,"('Connection aborted.', ConnectionResetError(104, 'Connection reset by peer'))"
Tendencias Pedagógicas,https://revistas.uam.es/tendenciaspedagogicas,ReadTimeout,"HTTPSConnectionPool(host='revistas.uam.es', port=443): Read timed out. (read timeout=13)"
Educate~,http://www.educatejournal.org,ValueError,Body tidak ditemukan di: http://www.educatejournal.org
Muaddib: Studi Kependidikan dan Keislaman,http://journal.umpo.ac.id/index.php/muaddib,ReadTimeout,"HTTPSConnectionPool(host='journal.umpo.ac.id', port=443): Read timed out. (read timeout=13)"
JITCE (Journal of Information Technology and Computer Engineering),http://jitce.fti.unand.ac.id,ConnectTimeout,"HTTPSConnectionPool(host='jitce.fti.unand.ac.id', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x77572ee261b0>, 'Connection to jitce.fti.unand.ac.id timed out. (connect timeout=13)'))"
Didáskomai,http://didaskomai.fhuce.edu.uy/,ValueError,Body tidak ditemukan di: http://didaskomai.fhuce.edu.uy/
Anuari de Filologia. Antiqva e Mediaevalia,http://revistes.ub.edu/index.php/AFAM/index,ReadTimeout,"HTTPSConnectionPool(host='revistes.ub.edu', port=443): Read timed out. (read timeout=13)"
Jurnal Edukasi Khatulistiwa: Pembelajaran Bahasa dan Sastra Indonesia,http://jurnal.untan.ac.id/index.php/jpbsi/index,SSLError,"HTTPSConnectionPool(host='jurnal.untan.ac.id', port=443): Max retries exceeded with url: /index.php/jpbsi/index (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1000)')))"
Emergency,http://journals.sbmu.ac.ir/emergency,SSLError,"HTTPSConnectionPool(host='journals.sbmu.ac.ir', port=443): Max retries exceeded with url: /emergency (Caused by SSLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1000)')))"
Revista Cubana de Cirugía,http://www.revcirugia.sld.cu/index.php/cir,SSLError,Gagal melakukan koneksi: http://www.revcirugia.sld.cu/index.php/cir
